"filename", "language", "TypeScript", "JavaScript", "JSON", "JSON with Comments", "Markdown", "YAML", "TypeScript JSX", "CSS", "HTML", "XML", "Shell Script", "Ignore", "PL/SQL", "Docker", "Properties", "comment", "blank", "total"
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/apps/frontend/src/routes/SignInPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/apps/frontend/src/routes/WelcomePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/apps/frontend/src/styles/mainStyles.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 2, 16, 250
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/apps/frontend/src/types.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/apps/frontend/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/apps/frontend/tsconfig.json", "JSON with Comments", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/apps/frontend/tsconfig.node.json", "JSON", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/apps/frontend/turbo.json", "JSON", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/apps/frontend/vite.config.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 36
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/configs/eslint-config-custom/.prettierrc.cjs", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/configs/eslint-config-custom/eslint.config.js", "JavaScript", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 39
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/configs/eslint-config-custom/package.json", "JSON", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/configs/prettier-config-custom/.prettierrc.cjs", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/configs/prettier-config-custom/package.json", "JSON", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/configs/ts-config-custom/.prettierrc.cjs", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/configs/ts-config-custom/package.json", "JSON", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/configs/ts-config-custom/tsconfig.base.json", "JSON", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/docker/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 17, 18, 59
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/docker/docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 27
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/docker/nginx.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 3, 22
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/docker/start.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 6, 6, 27
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/eslint.config.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/package.json", "JSON", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/common/.prettierrc.cjs", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/common/eslint.config.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/common/package.json", "JSON", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/common/readme.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/common/src/constants.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/common/tsconfig.json", "JSON with Comments", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/.prettierrc.cjs", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/eslint.config.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/package.json", "JSON", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/prisma/migrations/20250330203645_employee_and_language_tables/migration.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 3, 5, 23
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/prisma/migrations/20250401010619_employee_update/migration.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 12, 4, 24
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/prisma/migrations/20250401011001_undo_employee_changes_im_dumb/migration.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 10, 4, 20
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/prisma/migrations/20250401230444_language_request_update/migration.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/prisma/migrations/20250404155056_general_service_request_table_change/migration.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 10, 5, 27
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/prisma/migrations/20250407171658_request_table_changes/migration.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 10, 5, 30
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/prisma/migrations/20250408000417_directory_table/migration.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 10, 5, 27
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/prisma/migrations/20250408013313_adding_user/migration.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 10, 5, 27
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/prisma/migrations/20250408160816_comments/migration.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 10, 4, 23
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/readme.md", "Markdown", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 79
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/seed.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/src/functions.ts", "TypeScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 79
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/src/index.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/tsconfig.json", "JSON with Comments", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/packages/database/turbo.json", "JSON", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/readme.md", "Markdown", 0, 0, 0, 0, 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 449
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/scripts/deploy.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 8, 9, 44
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/scripts/setup.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 5, 5, 31
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/tsconfig.json", "JSON with Comments", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/turbo.json", "JSON", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 55
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/vitest.config.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"/Users/Doanh/Documents/TermD2024-2025/CS3733/team-f/vitest.workspace.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"Total", "-", 1179, 1127, 514, 61, 597, 92, 4017, 267, 14, 1, 63, 24, 90, 24, 17, 1082, 1231, 10400
