building,floor,name,x,y
pat20,1,,42.092673904258454,-71.26605998984945
pat20,1,,42.09267850628254,-71.26604452302375
pat20,1,,42.092682341115676,-71.26603163463055
pat20,1,,42.092593906929785,-71.26632617570723
pat20,1,,42.0926038868058,-71.26629263474989
pat20,1,,42.09281192249359,-71.26559345610993
pat20,1,,42.09281575138467,-71.26558058774646
pat20,1,,42.092731796723804,-71.26586007458009
pat20,1,,42.09280534928702,-71.26561287591294
pat20,1,,42.09276098310899,-71.2657593112438
pat20,1,,42.09260958887974,-71.26626009712678
pat20,1,,42.09270139096491,-71.26595157034136
pat20,1,,42.09271193393489,-71.26591346468511
pat20,1,,42.09277413808667,-71.2656990670501
pat20,1,,42.092624433656425,-71.26619950980289
pat20,1,,42.092628526346495,-71.26618575541713
pat20,1,,42.0926323630677,-71.26617286127097
pat20,1,,42.092634920787376,-71.26616426549101
pat20,1,,42.092640036000034,-71.26614707469302
pat20,1,,42.092644127952525,-71.26613332278599
pat20,1,,42.09266381776881,-71.26606715082447
pat20,1,,42.092729503318154,-71.26584640007795
pat20,1,,42.09259021570851,-71.2663118320171
pat20,1,,42.092705037779226,-71.26592594894863
pat20,1,,42.09259335233057,-71.26629861611936
pat20,1,,42.092685422552485,-71.26598919671726
pat20,1,,42.09265327445587,-71.26609456281258
pat20,1,,42.09269743976048,-71.2659381189523
pat20,1,,42.0927865878998,-71.265638525269
pat20,1,,42.09259905501264,-71.26626607911422
pat20,1,,42.09271794772152,-71.26586652685037
pat20,1,,42.09277822653378,-71.26566395315064
pat20,1,,42.09278205639487,-71.26565108247357
pat20,1,,42.09272593276403,-71.26583701990417
pat20,1,,42.09257897185752,-71.26632822167969
pat20,1,,42.09276711986598,-71.26569593503635
pat20,1,,42.09279341775848,-71.2656075588356
pat20,1,,42.092617671905344,-71.26619549313268
pat20,1,,42.092697062653535,-71.265923350104
pat20,1,,42.09270140703883,-71.26590875064608
pat20,1,,42.09274764844494,-71.26575335479244
pat20,1,,42.092584353897294,-71.26629943752458
pat20,1,,42.09264600126081,-71.26609227036712
pat20,1,,42.0927515439233,-71.26573759220854
pat20,1,,42.0925631786547,-71.26636792278038
pat20,1,,42.092624840566856,-71.26616070768408
pat20,1,,42.092558637652004,-71.26638050825653
pat20,1,,42.09256631613913,-71.26635470478918
pat20,1,,42.0925913944534,-71.26627042940348
pat20,1,,42.092676299690645,-71.26598510633367
pat20,1,,42.09277069811591,-71.26566253903844
pat20,1,,42.09270741787278,-71.26587251746376
pat20,1,,42.09258500560621,-71.2662812028105
pat20,1,,42.09277599716079,-71.26563671869471
pat20,1,,42.092790803759264,-71.2655869624346
pat20,1,,42.0926296473917,-71.26612584089459
pat20,1,,42.09273877869471,-71.26575911652067
pat20,1,,42.092740631108846,-71.26575022022368
pat20,1,,42.09257784906626,-71.26629455588497
pat20,1,,42.09256237091907,-71.26634121992677
pat20,1,,42.09265829080107,-71.26601889708043
pat20,1,,42.09268742939104,-71.26592098168416
pat20,1,,42.092692284869024,-71.26590466565615
pat20,1,,42.09266500252918,-71.265993670994
pat20,1,,42.092712279812375,-71.26583480425904
pat20,1,,42.092730992676934,-71.26576925169829
pat20,1,,42.09266998957298,-71.26597156835273
pat20,1,,42.092779382982854,-71.2656013044829
pat20,1,,42.09264430058,-71.26605254556475
pat20,1,,42.09274344571961,-71.2657193924285
pat20,1,,42.092649734951216,-71.26603161223561
pat20,1,,42.09269625200512,-71.26587530370388
pat20,1,,42.09275168198475,-71.26568904558984
pat20,1,,42.09258074605184,-71.26626075812814
pat20,1,,42.09263145675447,-71.26608768606995
pat20,1,,42.09272320675425,-71.26577938675211
pat20,1,,42.09275947100721,-71.2656575312265
pat20,1,,42.092671979265894,-71.26594617801277
pat20,1,,42.09267632405936,-71.26593157872607
pat20,1,,42.092636000113494,-71.26606440199936
pat20,1,,42.092562529540025,-71.26630325477352
pat20,1,,42.09259732455452,-71.26618633942104
pat20,1,,42.09276266544749,-71.26563077452008
pat20,1,,42.09261631692851,-71.2661198502523
pat20,1,,42.09268157011989,-71.265897921341
pat20,1,,42.09269868968157,-71.26584039812312
pat20,1,,42.092775813450814,-71.26558125554313
pat20,1,,42.09272634290877,-71.26574481010903
pat20,1,,42.09257609931903,-71.26624696629739
pat20,1,,42.09260449382333,-71.26615155916706
pat20,1,,42.09265307542669,-71.26598832224929
pat20,1,,42.09265946571362,-71.26596685052607
pat20,1,,42.0927688585444,-71.26559661445067
pat20,1,,42.092619268072944,-71.26609390002108
pat20,1,,42.09262745054163,-71.26606640684528
pat20,1,,42.09257215465215,-71.26623349213212
pat20,1,,42.09273828993835,-71.26567529387222
pat20,1,,42.092586802130214,-71.26618160567271
pat20,1,,42.09259677747124,-71.26614808965961
pat20,1,,42.092606495929004,-71.26611543674512
pat20,1,,42.09261161046864,-71.26609825247272
pat20,1,,42.09274473785906,-71.26565095955812
pat20,1,,42.092547211478745,-71.26631195283021
pat20,1,,42.09257458925311,-71.26621996703963
pat20,1,,42.09257842656724,-71.26620707415914
pat20,1,,42.09258226371132,-71.26619418184995
pat20,1,,42.09258993748942,-71.26616839894537
pat20,1,,42.092602214119964,-71.26612715105021
pat20,1,,42.092751440494204,-71.2656257696808
pat20,1,,42.09266976964713,-71.26589750219351
pat20,1,,42.092688166810895,-71.2658356903801
pat20,1,,42.09276529010949,-71.26557656723469
pat20,1,,42.09264229739604,-71.26598446228014
pat20,1,,42.092758335514155,-71.26559192504598
pat20,1,,42.09260689763416,-71.2660873689612
pat20,1,,42.092611953091826,-71.26606236966869
pat20,1,,42.092608439078454,-71.26607150425019
pat20,1,,42.09263451637863,-71.26598389311572
pat20,1,,42.09267904812898,-71.26583161084588
pat20,1,,42.09265994967751,-71.26589310454015
pat20,1,,42.09252447294545,-71.26634558497317
pat20,1,,42.09252831195765,-71.26633268733502
pat20,1,,42.0925318948822,-71.26632065005516
pat20,1,,42.0926352240398,-71.2659735029214
pat20,1,,42.09263905814516,-71.2659606217684
pat20,1,,42.09264289208072,-71.2659477411859
pat20,1,,42.09264672584647,-71.26593486117389
pat20,1,,42.09265055944242,-71.26592198173232
pat20,1,,42.09265439286861,-71.26590910286113
pat20,1,,42.09266205921166,-71.26588334682981
pat20,1,,42.092665892128565,-71.2658704696696
pat20,1,,42.09266972487574,-71.26585759307962
pat20,1,,42.092673557453175,-71.26584471705985
pat20,1,,42.09268249947391,-71.26581467523101
pat20,1,,42.092686331485694,-71.26580180111169
pat20,1,,42.0926901633278,-71.26578892756238
pat20,1,,42.09269399500024,-71.2657760545831
pat20,1,,42.09269782650303,-71.26576318217379
pat20,1,,42.09270165783617,-71.26575031033438
pat20,1,,42.0927054889997,-71.26573743906489
pat20,1,,42.092709319993595,-71.26572456836526
pat20,1,,42.09271315081788,-71.26571169823542
pat20,1,,42.092716981472584,-71.26569882867538
pat20,1,,42.09272081195769,-71.26568595968509
pat20,1,,42.092724642273225,-71.26567309126447
pat20,1,,42.09274966282917,-71.26558903160037
pat20,1,,42.0927547681761,-71.2655718795535
pat20,1,,42.09261330423221,-71.26604447409392
pat20,1,,42.092628643387506,-71.26599294053392
pat20,1,,42.09261573658231,-71.2660309602757
pat20,1,,42.09261957145291,-71.26601807672934
pat20,1,,42.09262340615362,-71.26600519375363
pat20,1,,42.09274002903962,-71.2656080520289
pat20,1,,42.092517516318445,-71.2663502492395
pat20,1,,42.09274775433589,-71.26556875478113
pat20,1,,42.0927393948871,-71.26559416935481
pat20,1,,42.092743224021426,-71.26558130555235
pat20,1,,42.092523868361454,-71.26631020497781
pat20,1,,42.092507821730784,-71.26635075195196
pat20,1,,42.09251922600137,-71.26629641153716
pat22,3,,42.092438511815175,-71.26748067118794
pat22,3,,42.09275965802808,-71.26719765345128
pat22,3,,42.09285605652531,-71.26711300322972
pat22,3,,42.09295967399268,-71.26702212715432
pat22,3,,42.092775071618455,-71.26717988319561
pat22,3,,42.092939580610484,-71.26703797090491
pat22,3,,42.09282013967298,-71.26713951483897
pat22,3,,42.092873896207955,-71.26709314266094
pat22,3,,42.09247019076996,-71.26743989876536
pat22,3,,42.09250780561953,-71.26740745125237
pat22,3,,42.09252578982138,-71.26739193762862
pat22,3,,42.09269238285603,-71.26724823029716
pat22,3,,42.09271522470256,-71.26722852634725
pat22,3,,42.092799447048016,-71.2671543830942
pat22,3,,42.09268063762267,-71.26725537818886
pat22,3,,42.09249710208436,-71.26741220410337
pat22,3,,42.09261231596799,-71.2673128205601
pat22,3,,42.09272575255663,-71.26721497011218
pat22,3,,42.092536587712445,-71.26737665068624
pat22,3,,42.09298579565591,-71.26698916742534
pat22,3,,42.09278576342638,-71.2671602226177
pat22,3,,42.09290061108613,-71.26706115686889
pat22,3,,42.09274443358918,-71.26719438168992
pat22,3,,42.092846302538106,-71.26710651200686
pat22,3,,42.0930098679749,-71.26696542443071
pat22,3,,42.092564296074535,-71.26734827107708
pat22,3,,42.09254656704653,-71.26736207055649
pat22,3,,42.0925759810837,-71.26733669920583
pat22,3,,42.092588234118764,-71.26732613023677
pat22,3,,42.09283050391742,-71.26711715817419
pat22,3,,42.09279978900584,-71.2671421606882
pat22,3,,42.09281690048826,-71.26712740116103
pat22,3,,42.092766864748434,-71.26716757717253
pat22,3,,42.092634952517585,-71.26727986377072
pat22,3,,42.09266270553057,-71.2672559260651
pat22,3,,42.092754882503826,-71.26717642099474
pat22,3,,42.092925936228035,-71.26702888264653
pat22,3,,42.09261968692417,-71.26729153836013
pat22,3,,42.092494102224045,-71.26739836402527
pat22,3,,42.092647691618275,-71.26726589164919
pat22,3,,42.092682215543604,-71.26723462255406
pat22,3,,42.09271076972286,-71.26720999452607
pat22,3,,42.092426707071176,-71.2674535050782
pat22,3,,42.09286668189188,-71.26707402966967
pat22,3,,42.092460497360534,-71.26742286748937
pat22,3,,42.09288565505805,-71.26705617525025
pat22,3,,42.092971098480405,-71.26698248155955
pat22,3,,42.093034518577355,-71.26692778266197
pat22,3,,42.0925196186766,-71.2673703830312
pat22,3,,42.092733531244086,-71.26718588835863
pat22,3,,42.09260018527056,-71.26729791113902
pat22,3,,42.09268671380069,-71.26722328369429
pat22,3,,42.09249992355566,-71.26738288956535
pat22,3,,42.09271714450388,-71.26719554685118
pat22,3,,42.0929549998163,-71.26699040798138
pat22,3,,42.09248381776199,-71.2673952865666
pat22,3,,42.09250834672798,-71.26737413170439
pat22,3,,42.092668439672856,-71.26723606048705
pat22,3,,42.09277365297127,-71.26714531989761
pat22,3,,42.093008920883264,-71.26694241447271
pat22,3,,42.09284234466723,-71.26708458662321
pat22,3,,42.09261881714845,-71.26727288770064
pat22,3,,42.09264543623212,-71.2672469468404
pat22,3,,42.09267286343587,-71.26722030996291
pat22,3,,42.09270305166811,-71.26719427628647
pat22,3,,42.093027636039764,-71.26691138381547
pat22,3,,42.0924170099189,-71.26743647049125
pat22,3,,42.09275435474179,-71.26714555996116
pat22,3,,42.092451621274485,-71.26740512955648
pat22,3,,42.092480495218126,-71.26737873677774
pat22,3,,42.09251156485279,-71.26735194427691
pat22,3,,42.092523826255174,-71.26734137081387
pat22,3,,42.09257612296631,-71.26729627341595
pat22,3,,42.09259164275174,-71.26728289012809
pat22,3,,42.09276544618969,-71.26713301296317
pat22,3,,42.09285995973256,-71.26705151042202
pat22,3,,42.09287298834921,-71.2670402753616
pat22,3,,42.09290473775341,-71.26701289667022
pat22,3,,42.09294623941749,-71.26697710824264
pat22,3,,42.09295844217015,-71.26696658535545
pat22,3,,42.092468475662386,-71.26738760812522
pat22,3,,42.09261230664259,-71.26726357850787
pat22,3,,42.09262292148484,-71.26725442502213
pat22,3,,42.092651493733385,-71.2672297863452
pat22,3,,42.09268087294383,-71.26720445180166
pat22,3,,42.09278281023814,-71.26711654832225
pat22,3,,42.09279503501315,-71.2671060065449
pat22,3,,42.09281540597407,-71.26708844007568
pat22,3,,42.09282681171209,-71.26707860457765
pat22,3,,42.09283984508334,-71.26706736552437
pat22,3,,42.09288788944064,-71.26702593548444
pat22,3,,42.092912309005065,-71.26700487778723
pat22,3,,42.092924516318526,-71.2669943510675
pat22,3,,42.092936721986604,-71.26698382576662
pat22,3,,42.09297332912187,-71.2669522583743
pat22,3,,42.09298552821174,-71.266941738746
pat22,3,,42.09299691254594,-71.26693192170511
pat22,3,,42.09242700259656,-71.26742187764994
pat22,3,,42.092741480347364,-71.26715069696985
pat22,3,,42.09253928006559,-71.26732356548837
pat22,3,,42.09255725734402,-71.2673080634566
pat22,3,,42.09272321745822,-71.26716346251911
pat22,3,,42.0925813687704,-71.26727980877972
pat22,3,,42.092505865315125,-71.26734192678884
pat22,3,,42.092520579574995,-71.267329239346
pat22,3,,42.09256634202151,-71.26728978045173
pat22,3,,42.09240959397477,-71.26742344320843
pat22,3,,42.09273146886042,-71.26714590765499
pat22,3,,42.09301725590636,-71.26689948872175
pat22,3,,42.09262155746654,-71.26723918612021
pat22,3,,42.092746393218015,-71.26713154793407
pat22,3,,42.09263650001965,-71.26722480993222
pat22,3,,42.09295212273428,-71.26695118094024
pat22,3,,42.09297408476845,-71.26693224479104
pat22,3,,42.09253244236541,-71.26731154559694
pat22,3,,42.09277974130504,-71.2670983210427
pat22,3,,42.092895405413245,-71.26699859385441
pat22,3,,42.09259151481272,-71.26725912001366
pat22,3,,42.092669072796134,-71.26719224908935
pat22,3,,42.092801991601355,-71.26707764575683
pat22,3,,42.09285249854233,-71.26703409839165
pat22,3,,42.09246180644096,-71.26736946172365
pat22,3,,42.092474074356126,-71.26735888435991
pat22,3,,42.092829938791674,-71.26705205899322
pat22,3,,42.09286251705574,-71.26702397010087
pat22,3,,42.09288368664636,-71.26700571773634
pat22,3,,42.09293414801883,-71.26696221007566
pat22,3,,42.09257648984491,-71.2672690893762
pat22,3,,42.09276580887539,-71.2671058605706
pat22,3,,42.09298807984093,-71.26691422096557
pat22,3,,42.09239930094811,-71.26742036563559
pat22,3,,42.092421397161615,-71.26740131470277
pat22,3,,42.09255141033823,-71.26728921982772
pat22,3,,42.092713869185644,-71.26714915091569
pat22,3,,42.09244782608003,-71.26737703451971
pat22,3,,42.09249853038308,-71.26733331865614
pat22,3,,42.092924307732396,-71.26696622506866
pat22,3,,42.092962546018015,-71.26693325706445
pat22,3,,42.092605001166376,-71.26724003007924
pat22,3,,42.09291071893297,-71.2669764510956
pat22,3,,42.09272928978566,-71.26713138149907
pat22,3,,42.09299987916329,-71.26689660206368
pat22,3,,42.09264191368241,-71.26720223714925
pat22,3,,42.09265415717416,-71.26719168164902
pat22,3,,42.092889726183145,-71.26698859017972
pat22,3,,42.09258581958164,-71.26724910512016
pat22,3,,42.09266256555478,-71.26718294062846
pat22,3,,42.09286310447364,-71.26701005135378
pat22,3,,42.092688923905826,-71.26715872480915
pat22,3,,42.092828329264734,-71.26703854134765
pat22,3,,42.092873935905665,-71.26699922317493
pat22,3,,42.092570793833346,-71.2672590738861
pat22,3,,42.09262551134647,-71.2672119015432
pat22,3,,42.092737293752236,-71.2671155331655
pat22,3,,42.09281228202558,-71.26705088526141
pat22,3,,42.09284079388677,-71.26702630499057
pat22,3,,42.092934658538205,-71.26694389398818
pat22,3,,42.09249119500599,-71.26732471000113
pat22,3,,42.09267252996191,-71.26716838287666
pat22,3,,42.092957683797955,-71.26692255449238
pat22,3,,42.09275760174236,-71.26709355221772
pat22,3,,42.09254400376461,-71.2672761983789
pat22,3,,42.0925965343825,-71.26722942068908
pat22,3,,42.09250526654784,-71.26730660640058
pat22,3,,42.0930074600454,-71.266873686731
pat22,3,,42.09241390703143,-71.2673838696478
pat22,3,,42.09255618543407,-71.26726121865444
pat22,3,,42.0928840467113,-71.26697858607918
pat22,3,,42.09252047554796,-71.2672905093065
pat22,3,,42.09261034197139,-71.26721304076082
pat22,3,,42.09265687412539,-71.26717292813412
pat22,3,,42.09268160204389,-71.26715011995245
pat22,3,,42.092782719818345,-71.2670629531121
pat22,3,,42.092794944162456,-71.26705241532626
pat22,3,,42.09285034051445,-71.26700466185268
pat22,3,,42.092969978739596,-71.26690152977595
pat22,3,,42.0928188196049,-71.26703034334203
pat22,3,,42.09280603012721,-71.26703987751492
pat22,3,,42.09283698723762,-71.26701319197896
pat22,3,,42.09238322649819,-71.26740284701842
pat22,3,,42.09239796020046,-71.26739014644707
pat22,3,,42.092719866902264,-71.2671126602482
pat22,3,,42.0924587547133,-71.26733624755995
pat22,3,,42.092534789792474,-71.26727070532782
pat22,3,,42.09250806443679,-71.26729224946898
pat22,3,,42.09256281900909,-71.26724505148243
pat22,3,,42.09270160040065,-71.26712542307557
pat22,3,,42.09272933121087,-71.26710151934749
pat22,3,,42.09248378438711,-71.26731168536014
pat22,3,,42.09276789758888,-71.26706678447687
pat22,3,,42.09292101439026,-71.26693480032523
pat22,3,,42.092494661417305,-71.26730081632243
pat22,3,,42.09266399354878,-71.2671533643954
pat22,3,,42.09274148733401,-71.26708656730837
pat22,3,,42.09275371714182,-71.26707602561741
pat22,3,,42.09287836699768,-71.26696858155277
pat22,3,,42.09293696645791,-71.26691807075076
pat22,3,,42.09240649115082,-71.26737084116854
pat22,3,,42.092441675067384,-71.26734051466107
pat22,3,,42.09242883280783,-71.26735009020442
pat22,3,,42.09251143210983,-71.2672788950479
pat22,3,,42.09289319083072,-71.26694984418157
pat22,3,,42.09290540013124,-71.26693932056892
pat22,3,,42.092378339066315,-71.26739211832673
pat22,3,,42.092388162229724,-71.26738365148783
pat22,3,,42.092547639866396,-71.26724619358347
pat22,3,,42.092710100394804,-71.2671061646475
pat22,3,,42.092648336526445,-71.26715790859241
pat22,3,,42.09284401529143,-71.26698924960772
pat22,3,,42.09269591111952,-71.26711541167195
pat22,3,,42.09286160954388,-71.26697110446314
pat22,3,,42.09260768900831,-71.26718697436931
pat22,3,,42.09293454417201,-71.26690526288263
pat22,3,,42.09279579911631,-71.26702186372657
pat22,3,,42.09280965097018,-71.26700992525258
pat22,3,,42.09294723963111,-71.26689134194493
pat22,3,,42.09255452139237,-71.26722832066937
pat22,3,,42.09256677627681,-71.26721775867355
pat22,3,,42.092579029506275,-71.26720719810406
pat22,3,,42.09272023058202,-71.26708550253193
pat22,3,,42.09282480804834,-71.26699388093023
pat22,3,,42.09284623183412,-71.2669739265227
pat22,3,,42.092869846973905,-71.26695357396464
pat22,3,,42.092706289785276,-71.26709304326201
pat22,3,,42.09265317997537,-71.26713433960745
pat22,3,,42.09291397388134,-71.26690958461776
pat22,3,,42.09239515590007,-71.26735521355454
pat22,3,,42.092538523991664,-71.26723016578168
pat22,3,,42.09263979838167,-71.26714288809042
pat22,3,,42.09266999546305,-71.26711686441803
pat22,3,,42.09248482137798,-71.26727495315838
pat22,3,,42.09279011488247,-71.26701185546965
pat22,3,,42.09280478225762,-71.2669992153301
pat22,3,,42.09259375330651,-71.2671795848097
pat22,3,,42.09283598523577,-71.26697083470025
pat22,3,,42.09285390261498,-71.26695539389985
pat22,3,,42.09250166838329,-71.26725744847147
pat22,3,,42.092519651918046,-71.26724195080762
pat22,3,,42.092730208804,-71.26705602568347
pat22,3,,42.09291431445153,-71.26689737357263
pat22,3,,42.09246995263629,-71.26727880678645
pat22,3,,42.09254515877527,-71.26721399889503
pat22,3,,42.09271169817902,-71.26707048577569
pat22,3,,42.092751654777075,-71.26703605370798
pat22,3,,42.092363824843304,-71.26736876679918
pat22,3,,42.09274130242874,-71.26704348360795
pat22,3,,42.092815469232455,-71.26697957195988
pat22,3,,42.092377990586684,-71.26735506569057
pat22,3,,42.09238945059623,-71.26734519036806
pat22,3,,42.09245327276078,-71.26729019351524
pat22,3,,42.09292969955216,-71.26687964689226
pat22,3,,42.092526288194435,-71.26722578177491
pat22,3,,42.09287541416018,-71.26692493572517
pat22,3,,42.092784430406546,-71.2670018467865
pat22,3,,42.092412291641146,-71.26732102638942
pat22,3,,42.09258724175886,-71.26717027264361
pat22,3,,42.09266153434268,-71.26710625505137
pat22,3,,42.092795270770054,-71.26699101496101
pat22,3,,42.0928596222272,-71.26693556359383
pat22,3,,42.092478798388676,-71.26726222457528
pat22,3,,42.09264464232516,-71.26711931894972
pat22,3,,42.09269604954529,-71.26707502199741
pat22,3,,42.092423424777955,-71.26730844562113
pat22,3,,42.09243512680456,-71.26729686863294
pat22,3,,42.092493193610984,-71.26724683415436
pat22,3,,42.092511178607516,-71.26723133700584
pat22,3,,42.092631259690954,-71.26712786662804
pat22,3,,42.09267941083324,-71.26708637618893
pat22,3,,42.09239716367314,-71.2673265925521
pat22,3,,42.09246425132339,-71.26726878617825
pat22,3,,42.09256152213354,-71.26718497234968
pat22,3,,42.09257377576414,-71.2671744139541
pat22,3,,42.09237064708613,-71.26734645245648
pat22,3,,42.09238374504888,-71.26733516675375
pat22,3,,42.09253832192891,-71.26720197743647
pat22,3,,42.092548127452616,-71.2671935286244
pat22,3,,42.09259550588506,-71.26715270556555
pat22,3,,42.09287925781704,-71.26690821411191
pat22,3,,42.09284449085909,-71.26693668043077
pat22,3,,42.09261641425199,-71.26713170594489
pat22,3,,42.09260604673384,-71.26713914665308
pat22,3,,42.09268685006381,-71.26706952542531
pat22,3,,42.09270316523071,-71.26705546805971
pat22,3,,42.09282625005453,-71.26694941653243
pat22,3,,42.09291255419772,-71.26687505573057
pat22,3,,42.09288919696739,-71.26689369079466
pat22,3,,42.09274851007701,-71.26701341634896
pat22,3,,42.092765629244006,-71.26699866652775
pat22,3,,42.09271393998072,-71.26704021929429
pat22,3,,42.09235134383206,-71.26735113079879
pat22,3,,42.09285110100642,-71.26692055389722
pat22,3,,42.09245797959824,-71.2672577630154
pat22,3,,42.0927299281734,-71.26702346191253
pat22,3,,42.09278699095723,-71.26697429867212
pat22,3,,42.092835305153514,-71.26693118263721
pat22,3,,42.092623536852884,-71.26711214083899
pat22,3,,42.09267005942967,-71.26707205942677
pat22,3,,42.09277362923528,-71.26698282911411
pat22,3,,42.09263521271706,-71.26710058962455
pat22,3,,42.09280321252018,-71.26695585118688
pat22,3,,42.09237632747321,-71.26732213541553
pat22,3,,42.09274966785685,-71.2670004910623
pat22,3,,42.092819752976894,-71.2669401105514
pat22,3,,42.09244285925421,-71.26726332273854
pat22,3,,42.092530345165926,-71.26718795162388
pat22,3,,42.092601416460745,-71.26712672207724
pat22,3,,42.09246682640255,-71.2672411812138
pat22,3,,42.09257389538186,-71.26714893971891
pat22,3,,42.092586147131904,-71.26713838465668
pat22,3,,42.09265064572388,-71.2670828181744
pat22,3,,42.092684917448864,-71.26705329258104
pat22,3,,42.092414719815366,-71.26728457809877
pat22,3,,42.092426993055916,-71.2672740046231
pat22,3,,42.09251858084691,-71.26719510115207
pat22,3,,42.092389597831925,-71.26730472694187
pat22,3,,42.09240187445554,-71.26729415065266
pat22,3,,42.092710698486094,-71.26702809930386
pat22,3,,42.092720485226074,-71.2670196680449
pat22,3,,42.09285820302517,-71.26690102440783
pat22,3,,42.09248228853539,-71.26722338092512
pat22,3,,42.092543592399736,-71.26717056826003
pat22,3,,42.092555848204924,-71.26716001000662
pat22,3,,42.09269463173701,-71.26704044938388
pat22,3,,42.092498070329704,-71.26720829205831
pat22,3,,42.09278456628859,-71.26696148101567
pat22,3,,42.0928456661593,-71.2669088445916
pat22,3,,42.09287905001029,-71.26688008501291
pat22,3,,42.09289370244949,-71.2668674622038
pat22,3,,42.09275710070261,-71.26698365124126
pat22,3,,42.092617027326504,-71.267102828723
pat22,3,,42.09276875914105,-71.26697211702825
pat22,3,,42.09263033658164,-71.2670898713491
pat22,3,,42.09279508441073,-71.26694794816427
pat22,3,,42.092344420372235,-71.26733468163313
pat22,3,,42.09244999697686,-71.26724373278718
pat22,3,,42.09286537998597,-71.26688590156662
pat22,3,,42.092358588676326,-71.26732098222251
pat22,3,,42.09252382990829,-71.26717863671024
pat22,3,,42.09273852080616,-71.26699369324619
pat22,3,,42.092461125079765,-71.26723115990283
pat22,3,,42.09251149499973,-71.26718478386886
pat22,3,,42.092700931692946,-71.26702160007686
pat22,3,,42.092716428389934,-71.26700825097464
pat22,3,,42.092473812477834,-71.2672127646593
pat22,3,,42.0926380270302,-71.26707131167367
pat22,3,,42.09277505325722,-71.26695327847476
pat22,3,,42.092676629512454,-71.26703656832704
pat22,3,,42.09234035050874,-71.26732324483622
pat22,3,,42.09234935826551,-71.2673154858552
pat22,3,,42.092364915014606,-71.26730208579082
pat22,3,,42.09265835578312,-71.26704932570749
pat22,3,,42.09249279103166,-71.26719044465067
pat22,3,,42.092836329601255,-71.26689453481899
pat22,3,,42.092809694768725,-71.26691598655746
pat22,3,,42.092583171843245,-71.26710960986047
pat22,3,,42.09276023098429,-71.2669571013948
pat22,3,,42.09282460453603,-71.26690165375425
pat22,3,,42.092742542678685,-71.26697084612998
pat22,3,,42.09239341602693,-71.26726857306731
pat22,3,,42.09268268392951,-71.26701942162501
pat22,3,,42.09255965573138,-71.2671238954982
pat22,3,,42.092403732654134,-71.2672566997375
pat22,3,,42.092549282178965,-71.26713133781104
pat22,3,,42.09260564034285,-71.26708279647771
pat22,3,,42.09266685952953,-71.26703006834144
pat22,3,,42.09286818296506,-71.2668566682994
pat22,3,,42.09290155778086,-71.26682792254284
pat22,3,,42.09234610748562,-71.26730334396665
pat22,3,,42.09253425196562,-71.26714129806452
pat22,3,,42.092331614857045,-71.26731433193848
pat22,3,,42.09237828571007,-71.2672741354455
pat22,3,,42.09256963086927,-71.26710933442193
pat22,3,,42.09258923322429,-71.2670924513809
pat22,3,,42.09282983334768,-71.266885228231
pat22,3,,42.092615610231114,-71.26706824152951
pat22,3,,42.09243688163513,-71.26722068130707
pat22,3,,42.09264737058916,-71.26703641226031
pat22,3,,42.09270040482949,-71.26699073687811
pat22,3,,42.0927216098432,-71.26697247420293
pat22,3,,42.09281697106505,-71.26689034499309
pat22,3,,42.09241717174228,-71.26723317588213
pat22,3,,42.09245071265104,-71.26720428927625
pat22,3,,42.09246706957481,-71.26719020212036
pat22,3,,42.09262557894343,-71.26705368829809
pat22,3,,42.09250983130255,-71.26715188140294
pat22,3,,42.092753086080705,-71.26694238386501
pat22,3,,42.09279791084718,-71.26690377957416
pat22,3,,42.092393936096386,-71.26725019969301
pat22,3,,42.092861688720426,-71.26684736243693
pat22,3,,42.09236799060995,-71.26727105044867
pat22,3,,42.09248359637444,-71.26716999653983
pat22,3,,42.09259880768664,-71.26707077631072
pat22,3,,42.09273425926406,-71.26695412512181
pat22,3,,42.0927774632683,-71.26691691774074
pat22,3,,42.092674149126694,-71.26700440064516
pat22,3,,42.09282496586918,-71.26687451818344
pat22,3,,42.09235236018475,-71.26728002922654
pat22,3,,42.09252005949305,-71.26713560898087
pat22,3,,42.09254947717628,-71.26711027489281
pat22,3,,42.092580766079976,-71.2670818371187
pat22,3,,42.09286699064317,-71.2668353469726
pat22,3,,42.092878388282365,-71.26682553158247
pat22,3,,42.092323871391486,-71.2672985860643
pat22,3,,42.092849001580035,-71.26684636873081
pat22,3,,42.092338042407555,-71.26728488845227
pat22,3,,42.09284028981314,-71.26685238082173
pat22,3,,42.09268754587959,-71.26698093278574
pat22,3,,42.09282636833012,-71.26685989869127
pat22,3,,42.09240779774114,-71.26721884454226
pat22,3,,42.09270680036207,-71.26696136989163
pat22,3,,42.0923285622442,-71.26728109811359
pat22,3,,42.09234494086742,-71.26726699482849
pat22,3,,42.09247422826396,-71.26715566819344
pat22,3,,42.09276812103017,-71.26690260336571
pat22,3,,42.092852032044625,-71.26683034937085
pat22,3,,42.09231898187495,-71.26728785323485
pat22,3,,42.09235665222831,-71.26725541640232
pat22,3,,42.09266561377833,-71.26698937870518
pat22,3,,42.092741467121385,-71.26692406362403
pat22,3,,42.09287344734012,-71.26681041934222
pat22,3,,42.09238555196577,-71.26722903790795
pat22,3,,42.092395373310865,-71.26722058111751
pat22,3,,42.09241173985951,-71.26720648849877
